id1,id2,lat1,lon1,lat2,lon2
73,43651,35.362213,-94.375338,35.246922,-97.461247
73,97026,35.362213,-94.375338,36.081743,-96.054325
73,75638,35.362213,-94.375338,35.462338,-97.654087
73,36777,35.362213,-94.375338,37.215692,-93.306068
73,52211,35.362213,-94.375338,35.066272,-90.052743
73,62106,35.362213,-94.375338,32.181782,-94.334174
73,47292,35.362213,-94.375338,34.707263,-97.242136
73,25880,35.362213,-94.375338,35.072194,-98.214673
73,62313,35.362213,-94.375338,35.58558,-97.58744
73,60260,35.362213,-94.375338,32.824385,-97.336689
73,1215,35.362213,-94.375338,35.166531,-89.972823
73,60087,35.362213,-94.375338,31.784139,-93.08731
73,36549,35.362213,-94.375338,32.527872,-93.714249
73,35418,35.362213,-94.375338,35.637936,-97.639211
73,64208,35.362213,-94.375338,35.153934,-90.138245
73,12784,35.362213,-94.375338,35.7140876,-96.7681766
73,7108,35.362213,-94.375338,36.023112,-95.786303
73,22720,35.362213,-94.375338,36.157402,-97.052963
73,434,35.362213,-94.375338,39.058754,-95.667854
73,61168,35.362213,-94.375338,32.789008,-96.652678
73,42594,35.362213,-94.375338,36.106651,-97.051781
73,69158,35.362213,-94.375338,35.478088,-97.741089
73,46191,35.362213,-94.375338,35.593964,-97.436558
73,38487,35.362213,-94.375338,32.80764,-96.896592
73,63602,35.362213,-94.375338,36.113892,-95.889587
73,20920,35.362213,-94.375338,36.764066,-95.936657
73,767,35.362213,-94.375338,36.730008,-97.093765
73,65552,35.362213,-94.375338,33.169527,-96.600231
73,78148,35.362213,-94.375338,34.584172,-98.396813
73,62066,35.362213,-94.375338,36.025034,-96.104651
73,67073,35.362213,-94.375338,36.161696,-95.829403
73,61707,35.362213,-94.375338,34.907926,-95.825663
73,35419,35.362213,-94.375338,34.773291,-96.697633
73,100443,35.362213,-94.375338,32.648858,-96.782923
73,46194,35.362213,-94.375338,35.182879,-97.499338
73,50268,35.362213,-94.375338,35.608029,-97.530713
73,64212,35.362213,-94.375338,34.188212,-97.171022
73,79955,35.362213,-94.375338,35.901076,-96.016824
73,105518,35.362213,-94.375338,35.944482,-95.388105
73,36592,35.362213,-94.375338,35.494079,-97.511596
73,52496,35.362213,-94.375338,32.645801,-96.840907
73,53754,35.362213,-94.375338,32.441468,-93.765558
73,62907,35.362213,-94.375338,35.042134,-90.810704
73,42591,35.362213,-94.375338,35.434767,-97.424626
73,22718,35.362213,-94.375338,36.060878,-96.011698
73,63576,35.362213,-94.375338,39.149026,-94.617479
