name,address,city,zip,lat,lon,id,geog
Questar Gas - JR's Truck Stop,2635 N Fwy Dr,Cedar City,84721,37.72495,-113.056978,60210,0101000020E6100000DBA50D87A5435CC01B9E5E29CBDC4240
Trillium - Magic Truck Stop,4590 Fulton Industrial Blvd,Atlanta,30336,33.76147911,-84.53619239,60213,0101000020E610000080DAE2F9502255C0C304C12578E14040
EVO CNG - Tolleson,8301 W Sherman St,Tolleson,85353,33.440305,-112.23895,60253,0101000020E610000045D8F0F44A0F5CC0F5A10BEA5BB84040
American Natural Gas,19765 US Highway 287 E,Harrold,76364,34.071417,-99.009382,60257,0101000020E6100000F3CAF5B699C058C070B0373124094140
Trillium - San Jose Junction,2265 Junction Ave,San Jose,95131,37.386235,-121.917452,60258,0101000020E610000096E99788B77A5EC008C9022670B14240
Trillium - A&R Transport,1300 Meacham Rd,Fort Worth,76106,32.824385,-97.336689,60260,0101000020E610000012FB04508C5558C00F289B7285694040
American Natural Gas,3050 Fredericksburg Rd,Kerrville,78028,30.077401,-99.107463,60261,0101000020E6100000ECA17DACE0C658C07DAD4B8DD0133E40
Kentuckiana Cleanfuel,6200 Geil Ln,Louisville,40219,38.15677331,-85.68036824,60263,0101000020E610000060023B278B6B55C0F7AAD72511144340
GAIN Clean Fuel - Fairless Hills,375 Newbold Rd,Fallsington,19054,40.191991,-74.794534,60265,0101000020E6100000D86322A5D9B252C02C103D2993184440
Clean Energy - Fontana Truck Stop,14230 Valley Blvd,Fontana,92335,34.07117,-117.494601,60266,0101000020E610000069E4F38AA75F5DC0693A3B191C094140
Clean Energy - Pontoon Beach Flying J #645,1310 E Chain of Rocks Rd,Pontoon Beach,62040,38.76094,-90.066043,60267,0101000020E61000004D486B0C3A8456C0EF1B5F7B66614340
1 VRCNG,1 Valley Rd,Port Washington,11050,40.841918,-73.69519,60271,0101000020E610000066A032FE7D6C52C0F5F411F8C36B4440
GAIN Clean Fuel - Great River CNG,301 W Ferguson,Wood River,62095,38.86083,-90.103495,60426,0101000020E61000002B137EA99F8656C035B56CAD2F6E4340
American Natural Gas,1001 S 65th Ave,Phoenix,85043,33.439981,-112.197459,60681,0101000020E610000041D3122BA30C5CC042EE224C51B84040
New Jersey Natural Gas - Middletown Public Works,54 Kanes Ln,Middletown,7748,40.387923,-74.085991,60682,0101000020E6100000063065E0808552C0E02EFB75A7314440
New Jersey Natural Gas - Shore Point Distributing Co,850 Route 33 Business,Freehold,7728,40.247319,-74.24322,60684,0101000020E6100000EB6E9EEA908F52C0F7562426A81F4440
New Jersey Natural Gas - Waste Management,1298 Industrial Way,Toms River,8755,39.989815,-74.258336,60685,0101000020E610000049D8B793889052C08D0B0742B2FE4340
Trillium - Honda Parkway,19600 State Route 739,Marysville,43040,40.27821,-83.530973,60713,0101000020E6100000C7832D76FBE154C0C8B5A1629C234440
Arkansas Oklahoma Gas Corp,4315 Savannah St,Fort Smith,72903,35.335799,-94.384145,60818,0101000020E610000001FBE8D4959857C0C7832D76FBAA4140
Lafayette Consolidated Government,1515 E University Ave,Lafayette,70501,30.209862,-92.002378,60836,0101000020E6100000B60E0EF6260057C054AC1A84B9353E40
Norwich Public Utilities,168 W Town St,Norwich,6360,41.554634,-72.107836,60841,0101000020E61000003755F7C8E60652C0F59F353FFEC64440
Clean Energy - Rex Oil Conoco,6185 N Broadway,Denver,80216,39.808528,-104.988185,60947,0101000020E610000075594C6C3E3F5AC03DF372D87DE74340
Classic Clean Fuels,2501 William D Tate Ave,Grapevine,76051,32.908891,-97.097076,61118,0101000020E61000007F4E417E364658C07A50508A56744040
Town of Hornbeck,190 Nona St,Leesville,71446,31.151717,-93.265081,61119,0101000020E61000009F724C16F75057C04B3FE1ECD6263F40
Blue Energy Fuels,573 W 3rd St,Grove,74344,36.594241,-94.778273,61152,0101000020E610000007978E39CFB157C09E78CE16104C4240
Clean Energy - City of Commerce,5926 Sheila St,Commerce,90040,34.002506,-118.170811,61161,0101000020E610000003B34291EE8A5DC09A05DA1D52004140
Clean Energy - Fort Worth South,1075 Everman Pkwy,Fort Worth,76140,32.627591,-97.314361,61167,0101000020E6100000D388997D1E5458C0C921E2E654504040
Clean Energy - Mesquite,3735 Forney Rd,Mesquite,75149,32.789008,-96.652678,61168,0101000020E61000006534F279C52958C02524D236FE644040
CNG 4 America - Baytown,15021 E Fwy Service Rd,Cove,77523,29.830522,-94.804667,61169,0101000020E6100000E84A04AA7FB357C0C79BFC169DD43D40
Truck 'N Travel CFN #746,65 N Seneca Rd,Eugene,97402,44.0611,-123.139405,61175,0101000020E610000087F9F202ECC85EC08FE4F21FD2074640
Lewisville CNG,34089 State Route 78,Lewisville,43754,39.763889,-81.20266,61179,0101000020E6100000450DA661F84C54C01763601DC7E14340
Caldwell CNG,43925 Marietta Rd,Caldwell,43724,39.733274,-81.520186,61180,0101000020E6100000927538BA4A6154C0E98024ECDBDD4340
New Concord CNG,706 S Friendship Dr,New Concord,43762,39.983364,-81.7327,61192,0101000020E6100000DE718A8EE46E54C029081EDFDEFD4340
IGS CNG Services - Girard - Mr. Fuel,2840 Salt Springs Rd,Girard,44420,41.138468,-80.71885,61194,0101000020E6100000B22E6EA3012E54C072C5C551B9914440
IGS CNG Services - Marengo,461 State Route 61,Marengo,43334,40.370911,-82.829363,61195,0101000020E6100000CC608C4814B554C0035DFB027A2F4440
Bluewater Area Transit,516 S Parker St,Marine City,48039,42.713827,-82.500406,61196,0101000020E6100000382EE3A606A054C03B00E2AE5E5B4540
IGS CNG Services - Findlay - Speedway,3730 Speedway Dr,Findlay,45840,41.086807,-83.657436,61206,0101000020E6100000A3CD716E13EA54C02D08E57D1C8B4440
Bluewater Area Transit,1520 Hancock St,Port Huron,48060,43.001777,-82.437865,61342,0101000020E610000009C4EBFA059C54C047718E3A3A804540
Bluewater Area Transit,15041 Downey Rd,Capac,48014,43.024298,-82.932476,61343,0101000020E61000008313D1AFADBB54C0DAAD65321C834540
Clean Energy - Napa Petroleum,2008 Redwood Rd,Napa,94558,38.321254,-122.310848,61367,0101000020E6100000BA8102EFE4935EC0C7DADFD91E294340
Clean Energy - ReFuel San Jose,1170 N 4th St,San Jose,95112,37.360196,-121.903733,61368,0101000020E610000039D4EFC2D6795EC034130CE71AAE4240
Clean Energy - Lathrop Food Express Inc,1262 E Madruga Rd,Lathrop,95330,37.788561,-121.288932,61369,0101000020E610000025B1A4DC7D525EC056F31C91EFE44240
GAIN Clean Fuel - Sturtevant,611 S Sylvania Ave,Sturtevant,53177,42.728832,-87.955196,61371,0101000020E6100000485167EE21FD55C09E23F25D4A5D4540
GAIN Clean Fuel - Joliet,1747 Irish Indian Trail,Joliet,60436,41.490715,-88.141163,61372,0101000020E6100000F01989D0080956C00D54C6BFCFBE4440
GAIN Clean Fuel - Bolingbrook,550 Stevenson Dr,Bolingbrook,60440,41.682105,-88.063841,61373,0101000020E610000036C98FF8150456C013B875374FD74440
Stackhouse CNG,2635 US Route 322,Orwell,44076,41.535534,-80.844365,61387,0101000020E6100000C5387F130A3654C0B2F2CB608CC44440
Clean Energy - San Antonio Flying J #737,1815 N Foster Rd,San Antonio,78244,29.446369,-98.362307,61388,0101000020E61000002907B309309758C0BFF2203D45723D40
GAIN Clean Fuel - Columbus,1710 Atlas St,Columbus,43228,39.983902,-83.142073,61427,0101000020E610000041295AB917C954C0083C3080F0FD4340
City of Redlands,1270 W Park Ave,Redlands,92373,34.059452,-117.201618,61431,0101000020E61000003C122F4FE74C5DC045D7851F9C074140
PG&E - Martin Service Center,3100 Geneva Ave,Daly City,94014,37.705824,-122.411218,61447,0101000020E6100000B3614D65519A5EC0AF5DDA7058DA4240
GAIN Clean Fuel - Santa Ana,1601 E 1st St,Santa Ana,92701,33.745814,-117.84668,61481,0101000020E6100000598B4F0130765DC0117349D576DF4040
GAIN Clean Fuel - Middleton Farmers Co-op Co,1755 Pleasant View Rd,Middleton,53562,43.09407,-89.534911,61534,0101000020E610000052D158FB3B6256C072C45A7C0A8C4540
Tesei Petroleum,1300 S Gateway Dr,Madera,93637,36.950158,-120.04964,61537,0101000020E6100000B324404D2D035EC0320400C79E794240
GAIN Clean Fuel - Indianapolis,8781 Zionsville Rd,Indianapolis,46268,39.913404,-86.259803,61611,0101000020E6100000C619C39CA09055C08E041A6CEAF44340
Sevier County Utility District,420 Robert Henderson Rd,Sevierville,37862,35.869632,-83.540182,61650,0101000020E6100000D3F8855792E254C00DC7F31950EF4140
Trillium,13233 Cornhusker Rd,Omaha,68138,41.161411,-96.120182,61661,0101000020E610000058E4D70FB10758C07A1B9B1DA9944440
Shell - Food Mart #23,1600 US Highway 11 S,Meridian,39307,32.347423,-88.736754,61680,0101000020E61000009FCC3FFA262F56C069705B5B782C4040
L T Verrastro Inc,700 Moosic Rd,Old Forge,18518,41.3634,-75.730103,61681,0101000020E610000089EDEE01BAEE52C0E6AE25E483AE4440
Waste Pro,400 S Bay St,Bunnell,32110,29.46307,-81.255936,61682,0101000020E61000009F776341615054C03BC269C18B763D40
EZ Go #58,Mile 66.5 Indian Nation Turnpike,McAlester,74501,34.907926,-95.825663,61707,0101000020E61000001BA19FA9D7F457C014984EEB36744140
First Alt Fuel Inc,425 N Bois-D-Arc,Tyler,75702,32.354553,-95.302495,61853,0101000020E6100000060DFD135CD357C06FD921FE612D4040
GAIN Clean Fuel - Calera,8280 Highway 25,Calera,35040,33.09335,-86.792432,61864,0101000020E61000007313B534B7B255C0728A8EE4F28B4040
Piedmont Natural Gas - Greensboro,2611 Greengate Dr,Greensboro,27406,36.02452,-79.797974,61868,0101000020E6100000BB438A0112F353C0890CAB7823034240
Hutch's C-Store #120,610 NE Highway 66,Sayre,73662,35.309665,-99.631741,61871,0101000020E6100000B6A2CD716EE858C0A1DB4B1AA3A74140
Elizabethtown Gas,520 Green Ln,Union,7083,40.676438,-74.248373,61897,0101000020E6100000670DDE57E58F52C0C5E2378595564440
CNGnGo,4333 W 530 Rd,Pryor Creek,74361,36.249164,-95.333829,62063,0101000020E6100000355D4F745DD557C097AB1F9BE41F4240
OnCue Express #116 - C-Store,3901 Northwest Expy,Oklahoma City,73112,35.536179,-97.587006,62065,0101000020E610000092239D81916558C0A7E67283A1C44140
Bennett Steel - CNGnGo,2210 Industrial Rd,Sapulpa,74066,36.025034,-96.104651,62066,0101000020E6100000999F1B9AB20658C0DFA4695034034240
CLEANCOR,255 E Commercial Ave,El Centro,92243,32.794671,-115.539473,62105,0101000020E6100000CD04C3B986E25CC0310A82C7B7654040
GAIN Clean Fuel - Carthage,1058 Highway 59 S,Carthage,75633,32.181782,-94.334174,62106,0101000020E61000001B4B581B639557C03080F0A144174040
St. Cloud Metro Bus,665 Franklin Ave,St. Cloud,56304,45.575899,-94.149195,62108,0101000020E6100000836E2F698C8957C04966F50EB7C94640
IGS CNG Services - City of Dayton,1830 E Monument Ave,Dayton,45402,39.771034,-84.165929,62112,0101000020E6100000501DAB949E0A55C0520DFB3DB1E24340
Muncie Sanitary District,900 E Centennial Ave,Muncie,47303,40.20875,-85.376303,62230,0101000020E6100000BF982D59155855C01F85EB51B81A4440
American Natural Gas - ampCNG,107 Tilton Rd SE,Dalton,30721,34.65542,-84.978235,62257,0101000020E61000005D33F9669B3E55C0799274CDE4534140
Piedmont Natural Gas - Nashville,541 Spence Ln,Nashville,37210,36.1425,-86.722855,62264,0101000020E610000001309E4143AE55C00AD7A3703D124240
Mannford Compressed Natural Gas,210 E Trower Blvd,Mannford,74044,36.127057,-96.352955,62266,0101000020E61000006B7D91D0961658C02BDD5D6743104240
Sparq - Trinidad,806 E Goddard Ave,Trinidad,81082,37.183969,-104.499646,62268,0101000020E6100000F1643733FA1F5AC0293DD34B8C974240
CHS Inc,1833 130th St,Fairmont,56031,43.672641,-94.51018,62310,0101000020E6100000B1C403CAA6A057C07079AC1919D64540
Oklahoma City Solid Waste Division,11501 N Portland Ave,Oklahoma City,73120,35.58558,-97.58744,62313,0101000020E61000002F17F19D986558C089981249F4CA4140
Northeast Mississippi Natural Gas District,689 Hodges Dr,Mantachie,38855,34.324116,-88.492641,62381,0101000020E6100000CDEA1D6E871F56C01F0E12A27C294140
High Plains Bioenergy,3271 US Highway 54,Guymon,73942,36.7065958,-101.4432073,62382,0101000020E61000004DB626825D5C59C0D83E2EBB715A4240
American Natural Gas,4100 Heckscher Dr,Jacksonville,32226,30.40993,-81.558774,62410,0101000020E6100000BAF605F4C26354C037A6272CF1683E40
American Natural Gas,9711 Mining Dr,Jacksonville,32257,30.186846,-81.56631,62411,0101000020E610000075594C6C3E6454C06F63B323D52F3E40
Trillium - Dillon Transport,1009 E Canal St,Mulberry,33860,27.89457,-81.964574,62412,0101000020E61000009A249694BB7D54C094FB1D8A02E53B40
All American Waste,19 Wheeler St,New Haven,6512,41.294864,-72.899122,62443,0101000020E61000004E4700378B3952C04562821ABEA54440
Gibson County Utility District,657 N College St,Trenton,38382,36.00506672,-88.94796719,62445,0101000020E6100000C9AE937EAB3C56C05859BA06A6004240
American Natural Gas,4011 16th St SW,Canton,44710,40.783185,-81.420644,62451,0101000020E61000008DD0CFD4EB5A54C0E0DBF4673F644440
American Natural Gas,330 Farm to Market 1189,Brock,76087,32.698811,-97.959199,62454,0101000020E6100000C7D63384637D58C0E38A8BA372594040
GAIN Clean Fuel - Nexus Natural Gas,380 Grand Island Blvd,Tonawanda,14150,42.983441,-78.91425,62471,0101000020E61000008D976E1283BA53C0D4450A65E17D4540
American Natural Gas,1130 W Highway 2570,Newport,37821,35.972547,-83.247995,62538,0101000020E610000094A46B26DFCF54C055698B6B7CFC4140
GAIN Clean Fuel - Aurora,19401 E 32nd Pkwy,Aurora,80011,39.75968,-104.761488,62543,0101000020E6100000F9122A38BC305AC070B6B9313DE14340
GAIN Clean Fuel - Fort Wayne,10317 Bluffton Rd,Fort Wayne,46809,40.989957,-85.168267,62544,0101000020E6100000BF7FF3E2C44A55C01FB935E9B67E4440
GAIN Clean Fuel - Gary,6700 W 15th Ave,Gary,46406,41.58805,-87.419547,62545,0101000020E6100000A208A9DBD9DA55C0D734EF3845CB4440
Refuel CNG,1330 W Jackson St,Thomasville,31792,30.818047,-83.999657,62603,0101000020E6100000EB8D5A61FAFF54C0469737876BD13E40
Martindale Propane,251 Commerce Dr,New Holland,17557,40.087252,-76.095113,62618,0101000020E61000002A1BD654160653C05B41D3122B0B4440
Domino Express #9,1303 W 3rd St,Elk City,73644,35.41212,-99.419965,62741,0101000020E6100000BD1DE1B4E0DA58C086032159C0B44140
Stirk CNG - Clean Energy - Sapp Bros Travel Center,7120 E 49th Ave,Denver,80022,39.78448,-104.904545,62773,0101000020E6100000A930B610E4395AC0DC2E34D769E44340
Clean Energy - Albuquerque Flying J #689,9911 Avalon Rd NW,Albuquerque,87105,35.079896,-106.746225,62775,0101000020E6100000499D8026C2AF5AC0658A39083A8A4140
Independence Fuel Systems,902 Mobile Dr,Longview,75604,32.496167,-94.80566,62776,0101000020E610000081ECF5EE8FB357C05E2D7766823F4040
GAIN Clean Fuel - Johnstown,157 Vo Tech Dr,Johnstown,15904,40.4127142,-78.8372499,62906,0101000020E610000013C59A8095B553C023CCA3D1D3344440
GAIN Clean Fuel - Forrest City,3400 Commerce Dr,Forrest City,72335,35.042134,-90.810704,62907,0101000020E610000021AF0793E2B356C05B069CA564854140
GAIN Clean Fuel,725 Legionnaire Dr,Fredericksburg,17026,40.45023131,-76.41577569,62908,0101000020E610000066C1A3119C1A53C0E90AF82DA1394440
GAIN Clean Fuel - Smyrna,4960 Plant Atkinson Rd,Smyrna,30080,33.8324679,-84.4810285,62909,0101000020E610000069FCC22BC91E55C022BCE24E8EEA4040
GAIN Clean Fuel - Sanford,2509 Cox Mill Rd,Sanford,27332,35.458359,-79.108203,62910,0101000020E6100000109546CCECC653C0E469F981ABBA4140
GAIN Clean Fuel - Tampa,8346 E Martin Luther King Blvd,Tampa,33619,27.98136,-82.360376,62911,0101000020E6100000DA907F66109754C0419AB1683AFB3B40
GAIN Clean Fuel - Des Moines,1205 NE Broadway Ave,Des Moines,50313,41.64338,-93.603529,62912,0101000020E6100000014C1938A06657C043739D465AD24440
GAIN Clean Fuel - St. Louis,1400 S 2nd St,St. Louis,63104,38.611125,-90.193753,62914,0101000020E61000001FA0FB72668C56C04E621058394E4340
Kwik Trip #210,1506 Black Ave,Eau Claire,54703,44.83312,-91.44934,62915,0101000020E610000038328FFCC1DC56C05FD218ADA36A4640
Kwik Star #215,100 W 65th St,Davenport,52806,41.585882,-90.573456,62916,0101000020E61000007A6CCB80B3A456C054A86E2EFECA4440
Kwik Trip #306,105 W Tyranena Park Rd,Lake Mills,53551,43.09014067,-88.90997949,62917,0101000020E61000002B659D1A3D3A56C042D8BEBA898B4540
3G CNG,3529 Combine St,Paso Robles,93446,35.6451,-120.653671,62933,0101000020E6100000FED5E3BED5295EC0265305A392D24140
TruStar Energy - Orlando,8520 Exchange Dr,Orlando,32809,28.441552,-81.411516,62934,0101000020E6100000F8713447565A54C0C07B478D09713C40
Love's Travel Stop #614,12605 Central Ave NW,Albuquerque,87121,35.064935,-106.784483,62996,0101000020E610000026512FF834B25AC0D1AE42CA4F884140
Love's Travel Stop #553,1055 N Grand Canyon Blvd,Williams,86046,35.263617,-112.194139,62997,0101000020E610000034F8FBC56C0C5CC0B7D5AC33BEA14140
Kwik Trip #222,3027 E 2nd St,Superior,54880,46.698029,-92.035851,63026,0101000020E6100000D921FE614B0257C06D54A70359594740
Kwik Trip #242,980 S Hickory St,Fond Du Lac,54935,43.751366,-88.462334,63027,0101000020E61000000C7558E1961D56C0C5A9D6C22CE04540
Kwik Trip #673,6325 Pepsi Way,Windsor,53598,43.194047,-89.33686,63028,0101000020E610000028D53E1D8F5556C086713788D6984540
Kwik Trip #250,1509 10th Pl NE,Austin,55912,43.675892,-92.953638,63029,0101000020E6100000438EAD67083D57C063D009A183D64540
Flint River Fuel Center,2880 State Highway 49 S,Oglethorpe,31068,32.258717,-84.085849,63210,0101000020E61000003CD9CD8C7E0555C0A9F57EA31D214040
Consumers Energy,11797 Farmington Rd,Livonia,48150,42.36969831,-83.3727889,63227,0101000020E6100000F573F9C5DBD754C0116B3346522F4540
American Natural Gas,6580 Kansas Ave,Kansas City,66111,39.088255,-94.732123,63276,0101000020E610000090696D1ADBAE57C0AF5A99F04B8B4340
American Natural Gas,4200 Duncanville Rd,Dallas,75236,32.693705,-96.910233,63277,0101000020E61000005CAFE941413A58C02D095053CB584040
American Natural Gas,650 E Centre Park Blvd,DeSoto,75115,32.62423616,-96.84305342,63278,0101000020E610000095EB5496F43558C01F1772F8E64F4040
JEM Energy,5925 Stockberger Pl,Indianapolis,46241,39.719763,-86.264129,63446,0101000020E6100000363B527DE79055C078EFA83121DC4340
City of Deming,1315 W Pine St,Deming,88030,32.267588,-107.774524,63447,0101000020E6100000E57D1CCD91F15AC0AA66D65240224040
CNG@WORK,401 Kindleberger Rd,Kansas City,66115,39.149026,-94.617479,63576,0101000020E6100000E0BDA3C684A757C07920B24813934340
IGS CNG Services - Duchess BP,3909 Alum Creek Dr,Obetz,43207,39.888256,-82.930933,63577,0101000020E61000001971016894BB54C0E63C635FB2F14340
Clean Energy - Winslow Flying J #612,404 Transcon Ln,Winslow,86047,35.01643,-110.675005,63579,0101000020E6100000BCE82B4833AB5BC02E56D4601A824140
Sparq - Pueblo,620 W 4th St,Pueblo,81003,38.270299,-104.615724,63599,0101000020E610000030D7A20568275AC01D925A2899224340
Sparq - U Pump It,156 N Campus Dr,Garden City,67846,37.962455,-100.846437,63600,0101000020E6100000F54718062C3659C0936FB6B931FB4240
City of Tulsa,7952 E 33rd St S,Tulsa,74145,36.113892,-95.889587,63602,0101000020E610000098FC4FFEEEF857C055A35703940E4240
Bubble City Truck Stop,3125 Bloomfield Hwy,Farmington,87401,36.71838,-108.167694,63603,0101000020E6100000116F9D7FBB0A5BC0DD0C37E0F35B4240
GAIN Clean Fuel - Baltimore,1601 62nd St,Baltimore,21237,39.317115,-76.531988,63627,0101000020E6100000537765170C2253C018096D3997A84340
Kimble Company,2295 Boliver Rd,Canton,44706,40.77312513,-81.39494493,63628,0101000020E61000008B8419C7465954C06A88A6C3F5624440
Clean Energy - Kansas City Fleet Services Division,5350 Municipal Ave,Kansas City,64120,39.13353,-94.523119,63664,0101000020E6100000A33A1DC87AA157C07784D38217914340
OnCue Express #45 - Truck Stop,7850 Acre Rd,Billings,74630,36.535661,-97.33916,63665,0101000020E6100000210725CCB45558C00F5F268A90444240
Speedy Fuel,1492 S Lorena St,Los Angeles,90023,34.01665,-118.208679,63673,0101000020E61000002B172AFF5A8D5DC03CBD529621024140
Clean Energy - La Guardia Airport,Marine Air Terminal - Building 37,Flushing,11371,40.77,-73.89,63674,0101000020E6100000295C8FC2F57852C0C3F5285C8F624440
Clean Energy - Houston Valero,9221 Wallisville Rd,Houston,77013,29.793882,-95.266015,63680,0101000020E6100000B54FC76306D157C011E2CAD93BCB3D40
Clean Energy - Waco Flying J #739,2409 S New Rd,Waco,76711,31.507287,-97.145928,63681,0101000020E610000086E464E2564958C09BAF928FDD813F40
CNG 4 America - Austin,907 E St Johns Ave,Austin,78752,30.330588,-97.701649,63757,0101000020E61000005A1135D1E76C58C03673486AA1543E40
X3Energy,14827 Weld County Rd 42,Gilcrest,80623,40.289906,-104.775176,63817,0101000020E61000003929CC7B9C315AC00475CAA31B254440
Waste Management - Santa Ana Hauling,1800 S Grand Ave,Santa Ana,92705,33.723863,-117.851938,63858,0101000020E61000000F0EF62686765DC069E4F38AA7DC4040
Waste Management - South Sound - Public,325 C St NW,Auburn,98001,47.31108,-122.23351,63887,0101000020E61000007E52EDD3F18E5EC047382D78D1A74740
Waste Management - Conroe,2749 N Loop 336 E,Conroe,77301,30.337826,-95.412461,63992,0101000020E61000000778D2C265DA57C00EBDC5C37B563E40
City of Douglas,1331 Pope Dr,Douglas,31533,31.490414,-82.865433,64019,0101000020E610000044F8174163B754C024809BC58B7D3F40
7-Eleven - New Stanton Service Plaza,734 New Stanton Plaza Rd,Hunker,15639,40.206139,-79.56679,64027,0101000020E6100000CA6C904946E453C00FB743C3621A4440
Colorado Springs Utilities - X3Energy - Ward Alternative Energy,7790 Durant Dr,Colorado Springs,80920,38.945105,-104.724068,64049,0101000020E610000021054F21572E5AC09E245D33F9784340
Lancaster County Solid Waste Management Authority,1299 Harrisburg Pike,Lancaster,17603,40.055995,-76.327723,64057,0101000020E610000069C9E369F91453C0A9DE1AD82A074440
GAIN Clean Fuel - Charlotte,4250 Trailer Dr,Charlotte,28269,35.277382,-80.809339,64203,0101000020E61000002618CE35CC3354C0E23FDD4081A34140
GAIN Clean Fuel - Scranton,429 Highway 315,Pittston,18640,41.315531,-75.753889,64204,0101000020E61000001BF4A5B73FF052C0E5EFDE5163A84440
Love's Travel Stop #354,2129 Washington Rd NW,Thomson,30824,33.514228,-82.503612,64207,0101000020E6100000E277D32D3BA054C000581D39D2C14040
Love's Travel Stop #450,800 Martin Luther King Jr Dr,West Memphis,72301,35.153934,-90.138245,64208,0101000020E610000079758E01D98856C009DFFB1BB4934140
Love's Travel Stop #266,3201 12th Ave NW,Ardmore,73401,34.188212,-97.171022,64212,0101000020E610000060394206F24A58C07D5BB05417184140
Love's Travel Stop #255,214 S Highway 100,Webbers Falls,74470,35.527616,-95.119289,64213,0101000020E61000007171546EA2C757C0556CCCEB88C34140
Mansfield Clean Energy Partners,2765 Woodwin Rd,Atlanta,30360,33.916342,-84.274911,64229,0101000020E6100000E2934E24981155C0C2F9D4B14AF54040
Palatka Gas,900 Reid St,Palatka,32177,29.649223,-81.637954,64311,0101000020E61000008D96033DD46854C09ECF807A33A63D40
CNG Energy Partners - Lake Jackson - Public,204 Medical Dr,Lake Jackson,77566,29.026255,-95.449404,64318,0101000020E610000043ACFE08C3DC57C0425BCEA5B8063D40
Nopetro,1625 Florida SR 16,St. Augustine,32084,29.912117,-81.382638,64516,0101000020E61000003D0D18247D5854C02920ED7F80E93D40
Trillium,975 Keystone Blvd,Pottsville,17901,40.7249569,-76.3171771,64522,0101000020E610000091E22DA14C1453C039414063CB5C4440
Cedar Bus Company,401 E Amherst St,Buffalo,14215,42.938929,-78.823213,64694,0101000020E610000017299485AFB453C00C2252D32E784540
Fuel-A-New,469 Rollins Industrial Ct,Ringgold,30736,34.89794,-85.121699,64707,0101000020E61000002E3D9AEAC94755C097E2AAB2EF724140
El Dorado City Public Works,222 E 2nd Ave,El Dorado,67042,37.820438,-96.847397,64827,0101000020E6100000A06EA0C03B3658C0A532C51C04E94240
PSNC Energy,4077 Haywood Rd,Mills River,28759,35.3803,-82.549408,64847,0101000020E61000004A0A2C8029A354C09B559FABADB04140
American Natural Gas,3543 Highway 367,Higginson,72143,35.201617,-91.732791,64938,0101000020E610000067F3380CE6EE56C0A8A8FA95CE994140
Washington Gas,1800 N Market St,Frederick,21701,39.4402,-77.398393,64964,0101000020E6100000247D5A457F5953C07FD93D7958B84340
Washington Gas,7685 Penn Belt Dr,Forestville,20747,38.836522,-76.874122,64965,0101000020E6100000B4AD669DF13753C038312427136B4340
B&H Construction,600 W Interstate Dr,Goldsby,73093,35.1505377,-97.479381,65032,0101000020E6100000B954A52DAE5E58C05428C1D144934140
American Natural Gas,34 Cady Hill Blvd,Saratoga Springs,12866,43.062221,-73.822235,65392,0101000020E61000001AA88C7F9F7452C0ED0F94DBF6874540
Piedmont Natural Gas - Anderson,1207 SC Highway 28 Bypass,Anderson,29626,34.501374,-82.684429,65417,0101000020E6100000C6DB4AAFCDAB54C04888F2052D404140
GAIN Clean Fuel - Keystone CNG,3601 Glover Rd,Easton,18040,40.744271,-75.218923,65418,0101000020E6100000E7559DD502CE52C03C2EAA45445F4440
Spire Natural Gas Fueling Solutions,85 Freeman Farm Rd,Greer,29334,34.888642,-82.159227,65436,0101000020E6100000F96871C6308A54C00FED6305BF714140
Clean Energy - Jacksonville Transportation Authority,100 N Myrtle Ave,Jacksonville,32204,30.331549,-81.678282,65440,0101000020E6100000CADDE7F8686B54C081053065E0543E40
Clean Energy - Morongo Basin Transit Authority,62405 Verbena Rd,Joshua Tree,92252,34.13767434,-116.3033363,65442,0101000020E6100000230CA8DC69135DC031E611509F114140
Kum & Go #414,1220 E Robinson,Springdale,72764,36.167392,-94.119169,65444,0101000020E61000009C6C0377A08757C057CEDE196D154240
American Natural Gas,5260 W 2400 S,West Valley City,84120,40.718555,-112.019118,65521,0101000020E6100000F530B43A39015CC04BB0389CF95B4440
American Natural Gas,5348 E Houston St,San Antonio,78220,29.420734,-98.386385,65522,0101000020E61000008FAA2688BA9858C0B5503239B56B3D40
American Natural Gas,35750 Highway 58,Buttonwillow,93206,35.400164,-119.399727,65523,0101000020E610000001158E2095D95DC0AD84EE9238B34140
GAIN Clean Fuel - Great River CNG,2314 W Mount Pleasant St,West Burlington,52655,40.827376,-91.18523,65525,0101000020E61000003D0FEECEDACB56C066BFEE74E7694440
Clean Energy - Centre County Recycling & Refuse Authority,100 Transfer Rd,Bellefonte,16823,40.838387,-77.787831,65538,0101000020E610000099F1B6D26B7253C01E32E543506B4440
South Jersey Gas - Wawa #8305,51 Berkeley Rd,Paulsboro,8066,39.821725,-75.240765,65547,0101000020E61000005F419AB168CF52C01EA7E8482EE94340
Clean Energy - Progressive Waste Solutions,2138 Country Ln,McKinney,75069,33.169527,-96.600231,65552,0101000020E6100000E7C2482F6A2658C0FE648C0FB3954040
Freedom CNG,303 Fallbrook Dr,Houston,77038,29.93069749,-95.42007738,65555,0101000020E6100000EB383C8CE2DA57C0F004D23042EE3D40
Trillium - San Francisco Airport,50 Old Bayshore Hwy,Millbrae,94030,37.604307,-122.375844,65700,0101000020E61000007619FED30D985EC037DF88EE59CD4240
