stations1,name,ZIP1,lat1,lon1,geom1
Messer - Emeryville,Air Products and Chemicals Inc - Lawndale,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Iwatani - San Ramon,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Iwatani - Mountain View,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Iwatani - San Juan Capistrano,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Air Products and Chemicals Inc - Santa Monica,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Air Products and Chemicals Inc - Woodland Hills,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Ramos Oil Co - Iwatani - Shell,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,SERVCO,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Shell - Hydrogen Technology and Energy Corp,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Shell - San Francisco 3rd St,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Shell - San Francisco Mission St,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Shell - San Francisco Harrison St,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,True Zero - FirstElement - Oakland,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Shell - Sacramento,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Shell - Citrus Heights,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,Shell - Hydrogen Technology and Energy Corp,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,ESSO Harnois Groupe Pétrolier - Hydrogenics,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Messer - Emeryville,South Coast Air Quality Management District - Diamond Bar,94608,37.83426758,-122.2815812,0101000020E6100000461BB247C9EA4240C84A276D05925EC0
Air Liquide - Palo Alto,Air Liquide - Anaheim,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Air Products and Chemicals Inc - Los Angeles,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,California State University Los Angeles - Hydrogen Research & Fueling Facility,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Campbell,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Coalinga,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Costa Mesa,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Hayward,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - La Canada Flintridge,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Fremont,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Lake Forest,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Long Beach,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Hollywood Blvd,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Lincoln Blvd,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Mill Valley,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Thousand Oaks,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Del Mar,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - San Jose,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Santa Barbara,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Saratoga,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - South Pasadena,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - South San Francisco,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,FirstElement - Truckee,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Air Products and Chemicals Inc - Lawndale,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Iwatani - San Ramon,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Iwatani - Mountain View,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Iwatani - San Juan Capistrano,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Air Products and Chemicals Inc - Santa Monica,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Air Products and Chemicals Inc - Woodland Hills,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Ramos Oil Co - Iwatani - Shell,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,SERVCO,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Shell - Hydrogen Technology and Energy Corp,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Shell - San Francisco 3rd St,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Shell - San Francisco Mission St,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Shell - San Francisco Harrison St,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,True Zero - FirstElement - Oakland,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Shell - Sacramento,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Shell - Citrus Heights,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,Shell - Hydrogen Technology and Energy Corp,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,ESSO Harnois Groupe Pétrolier - Hydrogenics,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Palo Alto,South Coast Air Quality Management District - Diamond Bar,94306,37.418914,-122.133104,0101000020E610000014EB54F99EB54240E0BDA3C684885EC0
Air Liquide - Anaheim,Air Products and Chemicals Inc - Los Angeles,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,California State University Los Angeles - Hydrogen Research & Fueling Facility,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Campbell,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Coalinga,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Costa Mesa,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Hayward,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - La Canada Flintridge,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Fremont,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Lake Forest,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Long Beach,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Hollywood Blvd,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Lincoln Blvd,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Mill Valley,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Thousand Oaks,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Del Mar,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - San Jose,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Santa Barbara,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Saratoga,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - South Pasadena,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - South San Francisco,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,FirstElement - Truckee,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Air Products and Chemicals Inc - Lawndale,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Iwatani - San Ramon,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Iwatani - Mountain View,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Iwatani - San Juan Capistrano,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Air Products and Chemicals Inc - Santa Monica,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Air Products and Chemicals Inc - Woodland Hills,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Ramos Oil Co - Iwatani - Shell,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,SERVCO,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Shell - Hydrogen Technology and Energy Corp,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Shell - San Francisco 3rd St,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Shell - San Francisco Mission St,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Shell - San Francisco Harrison St,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,True Zero - FirstElement - Oakland,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Shell - Sacramento,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Shell - Citrus Heights,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,Shell - Hydrogen Technology and Energy Corp,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,ESSO Harnois Groupe Pétrolier - Hydrogenics,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Liquide - Anaheim,South Coast Air Quality Management District - Diamond Bar,92806,33.855862,-117.837744,0101000020E6100000D0F1D1E28CED4040E59A02999D755DC0
Air Products and Chemicals Inc - Los Angeles,California State University Los Angeles - Hydrogen Research & Fueling Facility,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Campbell,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Coalinga,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Costa Mesa,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Hayward,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - La Canada Flintridge,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Fremont,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Lake Forest,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Long Beach,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Hollywood Blvd,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Lincoln Blvd,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Mill Valley,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Thousand Oaks,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Del Mar,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - San Jose,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Santa Barbara,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Saratoga,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - South Pasadena,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - South San Francisco,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,FirstElement - Truckee,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Air Products and Chemicals Inc - Lawndale,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Iwatani - San Ramon,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Iwatani - Mountain View,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Iwatani - San Juan Capistrano,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Air Products and Chemicals Inc - Santa Monica,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Air Products and Chemicals Inc - Woodland Hills,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Ramos Oil Co - Iwatani - Shell,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,SERVCO,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Shell - Hydrogen Technology and Energy Corp,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Shell - San Francisco 3rd St,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Shell - San Francisco Mission St,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Shell - San Francisco Harrison St,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,True Zero - FirstElement - Oakland,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Shell - Sacramento,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Shell - Citrus Heights,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,Shell - Hydrogen Technology and Energy Corp,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,ESSO Harnois Groupe Pétrolier - Hydrogenics,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
Air Products and Chemicals Inc - Los Angeles,South Coast Air Quality Management District - Diamond Bar,90036,34.076363,-118.358673,0101000020E6100000EECF4543C6094140533D997FF4965DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Campbell,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Coalinga,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Costa Mesa,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Hayward,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - La Canada Flintridge,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Fremont,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Lake Forest,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Long Beach,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Hollywood Blvd,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Lincoln Blvd,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Mill Valley,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Thousand Oaks,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Del Mar,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - San Jose,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Santa Barbara,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Saratoga,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - South Pasadena,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - South San Francisco,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,FirstElement - Truckee,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Air Products and Chemicals Inc - Lawndale,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Iwatani - San Ramon,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Iwatani - Mountain View,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Iwatani - San Juan Capistrano,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Air Products and Chemicals Inc - Santa Monica,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Air Products and Chemicals Inc - Woodland Hills,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Ramos Oil Co - Iwatani - Shell,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,SERVCO,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Shell - Hydrogen Technology and Energy Corp,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Shell - San Francisco 3rd St,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Shell - San Francisco Mission St,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Shell - San Francisco Harrison St,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,True Zero - FirstElement - Oakland,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Shell - Sacramento,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Shell - Citrus Heights,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,Shell - Hydrogen Technology and Energy Corp,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,ESSO Harnois Groupe Pétrolier - Hydrogenics,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
California State University Los Angeles - Hydrogen Research & Fueling Facility,South Coast Air Quality Management District - Diamond Bar,90032,34.0621924,-118.1736142,0101000020E6100000A607AAEBF5074140C2C7BB7E1C8B5DC0
FirstElement - Campbell,FirstElement - Coalinga,95008,37.271941,-121.954643,0101000020E610000084B872F6CEA24240BE16F4DE187D5EC0
FirstElement - Campbell,FirstElement - Costa Mesa,95008,37.271941,-121.954643,0101000020E610000084B872F6CEA24240BE16F4DE187D5EC0
FirstElement - Campbell,FirstElement - Hayward,95008,37.271941,-121.954643,0101000020E610000084B872F6CEA24240BE16F4DE187D5EC0
FirstElement - Campbell,FirstElement - La Canada Flintridge,95008,37.271941,-121.954643,0101000020E610000084B872F6CEA24240BE16F4DE187D5EC0
FirstElement - Campbell,FirstElement - Fremont,95008,37.271941,-121.954643,0101000020E610000084B872F6CEA24240BE16F4DE187D5EC0
FirstElement - Campbell,FirstElement - Lake Forest,95008,37.271941,-121.954643,0101000020E610000084B872F6CEA24240BE16F4DE187D5EC0
FirstElement - Campbell,FirstElement - Long Beach,95008,37.271941,-121.954643,0101000020E610000084B872F6CEA24240BE16F4DE187D5EC0
