source,target,cost
112,18898,76.951202
112,18900,12.926381
112,18904,14.162288
112,20904,224.24223
112,20905,217.75885
112,27163,45.68568
112,27164,27.833071
112,28764,173.73782
112,30355,207.88588
112,30374,175.55035
112,32786,260.09161
112,32794,89.141258
112,32799,340.5983
112,32836,179.35999
112,32970,251.01276
112,33134,131.8512
112,35055,309.13208
112,35309,122.83697
112,35317,375.0614
112,35318,59.590099
112,36296,123.80071
112,36300,78.99427
112,36301,129.50366
112,36309,129.56145
112,36310,20.815929
112,36575,61.508274
112,36779,47.318645
112,38567,58.717693
112,39060,98.536392
112,41174,325.2728
112,41176,311.74493
112,41356,228.97087
112,42091,111.18688
112,42092,264.3511
112,42093,372.66354
112,43630,194.6134
112,43699,115.27302
112,44844,40.001377
112,44845,75.012527
112,45351,247.02542
112,47288,130.91914
112,48008,127.51527
112,48500,338.3421
112,48905,201.0769
112,48908,325.10254
112,48909,126.78703
112,48910,74.681335
112,48911,109.04564
112,48915,340.82822
112,49302,254.28117
112,50050,78.34494
112,50051,109.35322
112,50649,191.25365
112,51610,38.333618
112,51882,310.83215
112,52494,103.2234
112,52495,199.02699
112,53005,218.2317
112,53006,225.35262
112,53323,149.66963
112,53765,328.55984
112,60157,373.57819
118,72,210.46457
118,333,217.63333
118,30622,216.51797
118,30623,296.83389
118,35138,1.6634099
118,35139,141.09348
118,35316,205.56569
118,37121,228.23764
118,43670,254.40916
118,49286,223.97752
118,50052,246.9987
118,51035,206.21564
118,52212,374.58234
118,53773,140.43979
118,60119,220.07283
125,81,213.35706
125,83,208.50911
125,84,214.64702
125,103,20.746956
125,106,17.588528
125,108,6.0229492
125,112,9.2720976
125,129,11.942751
125,131,28.051794
125,132,12.278291
125,139,253.95184
125,248,112.10776
125,448,44.658554
125,449,28.475569
125,703,149.99834
125,776,110.92963
125,778,109.95409
125,786,117.22102
125,787,99.906517
125,788,175.96046
125,1108,356.28729
125,1110,399.27747
125,1294,165.98434
125,7021,247.66605
125,7118,188.85017
125,7119,131.35597
125,12780,146.3192
125,12801,362.8353
125,18891,175.09055
125,18892,215.10622
125,18893,206.8631
125,18895,200.26726
125,18898,76.319893
125,18900,21.316132
125,18904,9.4547806
125,20904,219.97963
125,20905,213.49625
125,27163,45.054989
125,27164,28.13195
125,28764,160.7027
125,30355,203.62328
125,30374,171.28775
125,32786,254.32591
125,32794,79.808273
125,32799,334.83261
125,32836,173.59428
125,32970,237.97763
125,33134,129.25449
125,35055,296.09695
125,35309,121.3376
125,35317,369.29568
125,35318,59.374485
125,36296,119.53811
125,36300,74.732292
125,36301,125.24105
125,36309,128.06207
125,36310,15.050227
125,36575,57.245667
125,36779,46.282818
125,38567,58.086384
125,39060,95.939682
125,41174,319.51022
125,41176,305.97925
125,41356,224.70825
