source,target,cost
47291,50272,223.64
47291,35419,91.37
47291,50646,75.24
47291,36586,193.77
47291,61118,203.94
47291,36773,128.61
47291,79955,116.56
47291,60085,245.09
47291,67023,24.46
47291,48499,21.51
47291,100443,225.92
47291,46193,12.57
47291,61853,309.17
47291,69158,3.57
47291,26654,216.85
47291,87828,124.39
47291,63665,87.82
47291,12786,101.59
47291,456,213.93
47291,32671,120.43
47291,67198,356.17
47291,68443,348.42
47291,36549,397.98
47291,36776,404.07
47291,30622,409.32
47291,60113,460.94
47291,46011,317.96
47291,36777,293.68
47291,53759,365.35
47291,38484,441
47291,65699,330.67
47291,63681,298.15
47291,80512,447.7
47291,62106,382.19
47291,50052,369.93
47291,52500,339.96
47291,81766,419.42
47291,50047,397.41
47291,25598,442.53
47292,63680,388.97
47292,37121,377.84
47292,66310,425.74
47292,62382,320.68
47292,61388,415.39
47292,50055,416.43
47292,65555,373.95
47292,47301,338.1
47292,52681,493.05
47292,53775,379.44
47292,50053,393.18
47292,68600,413.67
47292,52503,434.92
47292,63600,380.11
47292,60117,346.12
47292,63576,406.69
47292,372,391.36
47292,85912,398.13
47292,63757,323.78
47292,53759,411.27
47292,64938,403.37
47292,53629,437.16
47292,52498,388.61
47292,38654,366.25
47292,62907,470.13
47292,60119,389.75
47292,50047,443.33
47292,53773,417.98
47292,60261,411.11
47292,36589,106.64
47292,62313,70.22
47292,60257,150.04
47292,36586,232.99
47292,64212,38.02
47292,36622,141.34
47292,52501,65.28
47292,32670,169.88
47292,100443,159.13
47292,47992,159.47
47292,60260,137.24
47292,47293,69.8
47292,33899,121.27
47292,740,53.24
47292,61168,157.26
47292,20922,247.51
47292,63602,164.91
47292,64213,189.51
47292,755,165.51
47292,68444,314.82
47292,22718,159.16
47292,67845,124.73
47292,64827,239.51
47292,743,41.26
47292,87827,175.62
47292,46193,56.52
47292,35418,76.68
47292,53754,332.66
47292,12784,106.91
47292,477,148.57
47292,52214,234.19
47292,63277,149.91
47292,35419,35.19
47292,36549,334.46
47292,22720,121.76
47292,69156,48.24
47292,78255,83.44
47292,43651,43.63
47292,48496,167.79
47292,62066,150.63
47292,12767,149.9
47292,75638,65.55
47292,33898,59.25
47292,75900,87.52
47292,79955,162.48
47292,105518,198.31
47292,38487,142.85
47292,47291,67.79
47292,62106,315.39
47292,61853,242.38
47292,61707,96.86
47292,63665,133.74
47292,65444,268.42
47292,25880,71.75
47292,87828,170.31
47292,50646,142.53
47292,69158,70.86
47292,105517,173.78
47292,67023,69.05
47292,65032,35.47
47292,20918,143.9
47292,97026,154.86
47292,63278,159.9
47292,768,59.02
47292,65699,263.88
47292,765,186.11
47292,36587,70.26
47292,88383,254.21
47292,78148,72.9
47292,43353,123.94
47292,48499,47.44
47292,103895,207.42
47292,42591,58.78
47292,67073,172.93
47292,752,110.65
47292,46195,85.06
47292,46194,37.24
47293,105517,243.07
47293,46193,125.81
47293,61118,68.27
47293,63665,203.03
47293,60257,123.26
47293,67845,194.02
47293,36589,175.93
47293,46198,126.12
47293,20918,213.2
47293,66683,260.52
47293,50648,257.24
47293,20922,316.81
47293,20916,155.11
47293,40878,237.27
47293,36776,268.39
47293,755,234.8
47293,73696,134.34
47293,81766,283.74
47293,42591,128.08
47293,60260,68.35
47293,65032,104.77
47293,20917,136.24
47293,65444,313.72
47293,63681,162.48
47293,48496,237.09
47293,41449,292.45
47293,748,228.36
47293,1264,189.66
47293,52497,82.88
47293,768,147.77
47293,61871,253.4
47293,65552,76.53
47293,7108,240.55
47293,36592,128.54
47293,61167,81.32
47293,477,79.68
47293,78148,137.14
47293,87827,244.92
47293,36586,251.44
47293,97026,224.15
47293,36588,149.37
47293,64213,207.96
47293,50052,234.26
47293,46191,137.16
47293,69156,117.53
47293,65699,195
47293,740,122.53
47293,60818,253.52
47293,453,75.27
47293,47992,228.77
47293,105518,218.6
47293,73,251.85
47293,52501,134.58
47293,752,179.94
47293,743,37.18
47293,50268,137.96
47293,36549,265.58
47293,47994,267.81
47293,62065,135.97
47293,12783,69.57
47293,53642,264.53
47293,69157,139.94
47293,87828,239.61
47293,75900,156.82
47293,32670,239.18
47293,765,204.29
47293,33898,128.54
47293,36591,133.13
47293,42592,223.8
47293,63278,91.01
47293,68443,212.75
47293,69155,125.09
47293,52503,366.04
47293,50055,347.55
47293,36777,408.9
47293,63276,468.49
47293,62907,424.33
47293,65522,349.75
47293,61119,383.53
47293,25598,375.44
47293,49286,339.37
47293,53629,368.27
47293,63664,480.86
47293,71065,333.05
47293,60085,310.67
47293,63600,449.41
47293,61388,346.5
47293,69824,342.16
47293,41450,373.71
47293,38654,380.87
47293,51035,321.97
47293,63680,320.08
47293,53775,310.56
47293,64827,308.8
47293,30623,382.04
47293,53759,480.57
47293,88383,323.51
47293,60836,468.1
47293,63576,475.98
47293,62382,389.98
47295,81768,450.08
47295,52994,492.44
47295,1108,417.54
47295,70105,508.94
47295,64516,424.88
47295,53619,352.81
47295,41685,523.07
47295,67057,535.78
47295,33426,511.21
47295,62410,386.49
47295,49282,362.66
47295,43071,506.04
47295,69204,402.01
47295,64311,445.44
47295,153707,468.13
47295,61180,459.61
47295,47236,410.05
47295,48915,376.79
47295,53763,558.54
47295,41634,507.01
47295,62264,356.8
47295,36311,528.64
47295,88505,485.01
47295,49302,494.08
47295,52206,564.92
47295,62381,429.78
47295,53009,429.44
47295,71062,542.22
47295,60263,426.86
47295,61192,488.37
47295,147,535.57
47295,51471,544.82
47295,48488,430.52
47295,63446,540.89
47295,79934,415.91
47295,61864,333.22
47295,60713,546.04
47295,72595,493.72
47295,36584,508.95
47295,44841,360.03
47295,66833,517.72
47295,63577,505.92
47295,60045,488.23
47295,79415,447.64
47295,78289,187.57
47295,75846,355.5
47295,47234,170.75
47295,53646,348.09
47295,39655,88.82
47295,53627,163.79
47295,62257,224.94
47295,64707,248.49
47295,36582,56.38
47295,36305,165.34
47295,87011,291.25
47295,28133,78.6
47295,65436,6.23
47295,64207,151.04
47295,47463,311.36
47295,72596,128.62
47295,36306,147.66
47295,33716,169.83
47295,51876,137.6
47295,62909,162.49
47295,53761,72.87
47295,48007,116.35
47295,69128,367.43
47295,47282,309.96
47295,86009,104.1
47295,53767,358.54
47295,48005,70.95
47295,51479,15.7
47295,48006,233.11
47301,62454,250.13
47301,47293,269.25
47301,50272,203.11
47301,71065,64.24
47301,41450,221.68
47301,62776,209.22
47301,50055,78.73
47301,100443,184.57
47301,63278,189.11
47301,36776,251.06
47301,53641,87.54
47301,37121,40.15
47301,65555,36.25
47301,60087,236.42
47301,53773,119.7
47301,64318,102.47
47301,61388,224.17
47301,43670,10.85
47301,41449,200.42
47301,52500,208.54
47301,52496,188.01
47301,60836,264.74
47301,86108,268.75
47301,42584,266.7
47301,69824,219.83
47301,26655,198.52
47301,35316,181.42
47301,63277,194.23
47301,68600,238.13
47301,51035,53.16
47301,296,321.42
47301,63757,174.69
47301,38487,198.78
47301,63681,169.3
47301,63680,51.26
47301,52498,50.92
47301,60119,52.05
47301,52502,210.43
47301,61168,195.69
47301,53629,321.75
47301,61119,171.94
47301,30623,100.41
47301,21975,209.89
47301,65522,227.42
47301,75900,425.44
47301,105518,435.39
47301,67073,456.56
47301,105517,458.19
47301,50648,474.03
47301,78148,377.6
47301,46195,387.12
47301,87828,453.95
47301,35418,414.6
47301,33898,397.17
47301,64212,301.12
47301,63602,448.54
47301,73696,402.96
47301,69157,408.57
47301,79955,427.94
47301,20916,423.74
47301,42593,413.62
47301,53760,411.23
47301,12786,440.82
47301,97026,444.22
47301,755,450.46
47301,71474,398.4
47301,66683,477.31
47301,22718,439.31
47301,67023,406.97
47301,1264,406.44
47301,740,391.16
47301,62066,441.68
47301,78773,370.19
47301,36591,401.76
47301,743,305.81
47301,12781,379.46
47301,46198,394.74
47301,46194,375.16
47301,46193,394.44
47301,36587,408.18
47301,36589,444.56
47301,64213,424.74
47301,32671,449.09
47301,752,448.57
47301,47291,405.7
47301,12783,338.19
47301,60818,470.31
47301,69158,408.78
47301,69156,386.16
47301,62313,408.14
47302,67979,483.89
47302,36580,361.21
47302,53750,514.07
47302,41173,421.79
47302,60947,530.97
47302,63579,554.85
47302,648,541.67
47302,62997,537.98
47302,75921,537.42
47302,215,441.1
47302,63817,508.72
47302,41672,419.04
47302,1083,411.13
47302,62773,535.12
47302,60210,242.07
47302,65521,10.02
47302,35056,83.92
47302,41084,47.3
47302,35699,8.33
47302,46139,203.93
47302,23213,10.54
47302,52695,29.83
47302,28177,32.78
47302,69702,361.59
47302,49294,185.57
47302,36312,115.64
47302,33204,62.91
47302,35907,176.59
47302,42600,29.61
47302,35787,298.18
47302,569,155.98
47302,23212,7.62
47302,35936,44.63
47302,23211,42.51
47302,40319,38.91
47302,50282,207.18
47302,558,114.31
47463,63446,246.56
47463,63577,274.94
47463,62445,325.4
47463,62257,262.07
47463,33716,349.64
47463,51881,283.87
47463,60043,180.63
47463,64707,241.14
47463,28133,245.43
47463,64847,254.36
47463,44846,57.74
47463,64203,373.1
47463,62538,173.85
47463,25673,355.67
47463,48488,136.19
47463,41634,281.34
47463,51878,243.34
47463,65769,343.77
47463,48904,138.68
47463,33426,227.07
47463,51621,184.17
47463,51470,282.21
47463,69204,210.37
47463,46338,192.55
47463,69925,297.14
47463,53646,254.19
47463,39193,388.68
47463,62230,301.52
47463,53761,353.84
47463,60040,230.85
47463,52487,244.79
47463,34315,371
47463,60263,132.53
47463,42,340.31
47463,61180,365.73
47463,94399,274.93
47463,64229,341.23
47463,61650,159.25
47463,44840,334.46
47463,74091,269.13
47463,48007,355.47
47463,32226,249.94
47463,53767,178.76
47463,75846,263.68
47463,69128,103.97
47463,53619,319.09
47463,79415,184.18
47463,79264,241.39
47463,47234,352.53
47463,53628,299.68
47463,53321,399.58
47463,52681,445.34
47463,41679,401.11
47463,41675,396.4
47463,52691,456.11
47463,60426,418.65
47463,51876,464.55
47463,41083,455.77
47463,12847,433.68
47463,63210,475.62
47463,88190,456.3
47463,67830,413.96
47463,907,493.3
47463,42090,409.05
47463,67298,394.44
47463,153707,378.63
47463,70105,434.19
47463,62544,358.2
47463,52211,384.65
47463,86992,411.66
47463,52999,490.91
47463,52486,420.33
47463,69830,433.45
47463,52202,443.63
47463,75801,468.89
47463,47282,546.27
47463,89738,471.7
47463,32154,362.9
47463,39189,496.18
47463,81857,495.28
47463,72596,455.58
47463,440,414.83
47463,75666,487.52
47463,63628,401.18
47463,45572,380.78
47463,61372,436.18
47463,61868,413.39
47463,43071,429.57
47463,62906,519
47463,98522,466.41
47463,87011,441.91
47463,41681,417.63
47463,48908,518.18
47463,62381,414.38
47463,53000,469.3
47463,64208,386.27
47463,64207,456
47463,52203,449.14
47463,62910,472.28
47463,53324,516.53
47463,48915,565.53
47463,91913,516.2
47992,62106,338.96
47992,80512,391.76
47992,41450,468.48
47992,63600,377.71
47992,41449,387.22
47992,50052,423.66
47992,62914,396.28
47992,60267,414.85
47992,53754,352.31
47992,63681,351.88
47992,65699,384.4
47992,52214,354.7
47992,60113,349.86
47992,61119,478.31
47992,60087,427.27
47992,38484,448.76
47992,36549,348.55
47992,38060,427.32
47992,52211,407.03
47992,47301,443.88
47992,63276,244.27
47992,765,49.22
47992,103895,48.64
47992,36591,110.67
47992,67073,15.91
47992,64213,75.37
47992,52496,265.87
47992,69158,117.15
47992,73696,103.46
47992,740,107.52
47992,66683,129.18
47992,62065,106.75
47992,20921,28.94
47992,12767,268.46
47992,22720,70.28
47992,42594,73.21
47992,105517,14.78
47992,79955,16.63
47992,46193,113.95
47992,38487,261.42
47992,50272,277.44
47992,434,246.03
47992,50646,190.26
47992,61168,259.43
47992,53759,255.73
47992,33899,70.89
47992,32671,10.1
47992,36586,120.1
47992,105518,41.12
47992,36773,15.75
47992,1264,38.08
47992,62776,284.56
47992,69155,108.11
47992,26654,255.82
47992,20916,109.81
47992,36777,182.6
47992,75900,111.5
47992,71474,101.25
47992,21975,262.13
47992,61707,87.94
47992,43353,171.68
47992,46011,244.29
47992,61152,92.42
47992,44752,107.2
47992,36592,102.02
47992,48499,113.97
47992,768,91.68
47992,60818,122.18
47992,38654,253.36
47992,62063,45.51
47992,36589,137.29
47992,60257,269.49
47992,62741,217.54
47992,12783,159.8
47992,61167,288.63
47992,42593,63.75
47992,42592,116.2
47992,87827,95.75
47992,62313,102.6
47992,755,6.21
47992,743,200.5
47992,62454,336.92
47992,42595,7.62
47992,61853,297.93
47992,7108,17.62
47992,22718,5.72
47992,88383,216.05
47992,12786,13.64
47992,67198,243.11
47992,477,249.58
47992,63664,277.19
47992,63278,267.42
47992,52502,262.96
47992,100443,266.68
47992,50047,292.63
47992,97026,5.34
47994,62065,143.08
47994,33898,140.41
47994,20921,230.47
47994,20920,247.64
47994,767,149.38
47994,743,239.14
47994,67023,153.65
47994,12786,207.16
47994,740,146.88
47994,42594,146.72
47994,50646,80.9
47994,62313,146.62
47994,78148,179.38
47994,20918,82.27
47994,47292,198.42
47994,48496,77.46
47994,12783,198.43
47994,62741,79.24
47994,53637,168.04
47994,50268,150.69
47994,20916,159.9
47994,32670,212.4
47994,12784,194.56
47994,65753,98.16
47994,752,198.3
47994,63602,212.3
47994,73696,141.44
47994,79955,221.29
47994,62066,205.39
47994,61152,293.95
47994,768,177.35
47994,765,252.65
47994,68444,116.31
47994,69155,151.04
47994,60257,189.77
47994,64213,278.79
47994,22718,210.39
47994,43651,157.15
47994,69156,150.64
47994,105518,244.54
47994,47992,205.84
47994,64212,235.9
47994,52207,204.06
47994,22719,161.82
47994,97026,203.95
47994,46193,143.66
47994,40878,268.29
47994,42595,211.39
47994,62063,247.03
47994,46195,188.47
47994,46191,153.04
47994,75900,133.28
47994,88383,155.31
47994,63600,165.09
47994,69157,155.82
47994,60085,170.23
47994,62382,122.16
47994,53642,360.55
47994,434,350.07
47994,21975,339.42
47994,61661,473.52
47994,60947,501.89
47994,60818,325.6
47994,26654,347.95
47994,52214,432.07
47994,60117,342.27
47994,36295,522.81
47994,61118,335.03
47994,53320,440.34
47994,38487,340.73
47994,52496,356.67
47994,62543,488.66
47994,477,346.45
47994,100443,357.01
47994,36622,339.22
47994,67198,398.24
47994,80512,489.76
47994,62773,495.6
47994,52497,349.64
47994,63277,347.79
47994,53759,407.42
47994,36294,517.04
47994,63817,530.14
47994,360,452.48
47994,372,387.51
47994,456,345.02
47994,36777,384.12
47994,648,495.54
47994,12767,347.78
47994,62268,332.97
47994,65552,350.52
47994,25598,419.22
47994,50648,300.56
47994,61167,348.09
47994,63599,417.28
47994,63576,402.83
47994,75921,493.4
47996,108,402
47996,52488,415.39
47996,31839,367.01
47996,75845,346.32
47996,48488,397.89
47996,47463,457.28
47996,28133,490.22
47996,52485,440.99
47996,36300,490.2
47996,125,399.47
47996,48007,428.23
47996,48005,494.83
47996,36779,460.9
47996,77601,430.37
47996,53000,494.78
47996,53753,346.61
47996,69925,419.5
47996,91913,541.67
47996,51610,434.97
47996,155590,396.71
47996,60043,368.88
47996,36582,512.2
47996,65392,486.31
47996,53630,471.41
47996,60263,394.59
47996,18900,431.7
47996,62230,333.15
47996,86009,449.93
47996,44844,454.68
47996,64203,459.05
47996,124,399.63
47996,32226,502.84
47996,50050,344.86
47996,907,518.78
47996,68219,530.03
47996,50049,348.82
47996,60682,405.48
47996,88600,373.43
47996,703,490.09
47996,39655,486.78
47996,44846,511.62
47996,117871,355.81
47996,47288,373.8
47996,60684,382.93
47996,61897,385.05
47996,39060,336.01
47996,39193,487.94
47996,48911,336.92
47996,132,425.45
47996,448,458.99
47996,449,443.03
47996,60271,439.02
47996,62443,492.68
47996,89911,362.58
47996,79264,265.17
47996,53006,340.72
47996,105075,111.02
47996,61179,109.37
47996,64057,263.04
47996,52495,237.62
47996,48908,95.68
47996,52689,11.91
47996,63577,183.85
47996,65538,167.4
47996,62618,284.95
47996,76974,259.84
47996,42590,147.08
47996,60039,308.62
47996,63227,269.58
47996,36584,178.72
47996,98712,309.75
47996,43071,41.21
47996,64204,315.17
47996,41685,212.76
47996,94399,188.72
47996,53324,94.04
47996,45572,115.15
47996,41679,111.55
47996,89738,53.56
47996,72595,254.03
47996,60045,255.33
47996,53766,345.57
47996,1130,250.67
47996,81857,49.44
47996,51882,109.35
47996,98522,30.7
47996,70105,35.08
47996,51881,189.73
47996,87011,387.6
47996,52691,21.32
47996,61342,327.71
47996,53633,381.86
47996,61192,115.6
47996,41176,98.2
47996,53646,238.84
47996,65418,327.57
47996,46338,287.99
47996,151892,165.24
47996,48905,273.68
47996,88190,9.81
47996,35317,205.05
47996,67118,246.54
47996,27653,327.41
47996,71062,69.32
47996,60157,214.98
47996,53634,230.58
47996,41681,114.95
47996,48915,363.61
47996,61387,87.46
47996,85517,11.58
47996,61206,225.93
47996,98710,82.98
47996,787,321.53
47996,64965,282.32
47996,68608,161.05
48004,69128,223.8
48004,94574,329.05
48004,52486,142.16
48004,53634,231.74
48004,63577,233.36
48004,67298,169.81
48004,77051,305.61
48004,52488,27.52
48004,47463,292.88
48004,36584,232.66
48004,60713,216.1
48004,77601,130.78
48004,50036,318.94
48004,440,261.33
48004,51881,233.88
48004,69925,55.8
48004,79264,172.65
48004,53628,27.35
48004,60043,113.09
48004,61611,40.9
48004,52204,121.44
48004,53008,281.34
48004,61206,252.8
48004,60426,241.7
48004,53753,170.58
48004,52487,64.1
48004,70560,248.47
48004,60208,263.29
48004,62112,167.1
48004,52485,144.8
48004,163399,347.61
48004,41634,234.97
48004,60267,241.81
48004,61195,256.22
48004,49293,256.36
48004,51470,30.38
48004,44851,220.36
48004,60046,253.76
48004,20914,328.45
48004,40832,330.15
48004,61372,158.01
48004,48903,165.43
48004,94399,222.53
48004,32724,220.52
48004,63227,321.55
48004,37620,315.97
48004,53763,273.84
48004,67830,245.14
48004,62916,263.38
48004,33428,236.61
48004,61371,220.65
48004,40831,255.74
48004,62917,292.26
48004,62914,253.49
48004,53645,234.89
48004,33426,186.99
48004,76974,169.5
48004,98522,416.27
48004,47238,411.08
48004,49283,484.38
48004,78289,406.64
48004,71062,369.24
48004,89738,433.93
48004,53751,394.74
48004,118326,444.51
48004,32226,526.13
48004,62538,450.03
48004,117015,434.41
48004,61180,324.39
48004,41678,354.44
48004,44846,378.33
48004,62445,401.16
48004,60113,343.33
48004,66833,344.74
48004,62912,421.82
48004,75846,429.11
48004,75666,441.15
48004,61179,344.8
48004,52691,409.74
48004,52681,453.42
48004,36777,469.1
48004,53767,344.19
48004,52506,331.86
48004,52689,423.06
48004,53321,349.45
48004,85517,417.92
48004,28133,521.61
48004,81857,448.91
48004,53646,360.76
48004,63027,304.93
48004,153707,504.68
48004,47996,410.07
48004,45572,330.64
48004,36311,407.53
48004,53009,418.96
48004,63029,502.45
48004,70105,387.82
48004,53781,414.85
48004,44847,457.53
48005,64027,476.93
48005,43071,457.74
48005,85517,490.74
48005,88077,483.23
48005,52691,482.56
48005,61611,482.27
48005,52206,495.39
48005,61179,422.35
48005,61427,406
48005,74091,463.08
48005,79415,378.12
48005,75801,470.72
48005,36584,404.24
48005,60045,418.7
48005,76974,410.26
48005,62906,520.83
48005,65440,434.06
48005,51881,410.38
48005,1130,487.71
48005,44841,401.6
48005,79266,515.75
48005,53009,381.14
48005,79264,435.33
48005,88190,497.85
48005,104492,508.45
48005,51878,464.23
48005,62381,492.52
48005,98522,524.78
48005,53322,535.55
48005,48004,517.75
48005,62451,489.96
48005,64965,489.66
48005,69925,521.95
48005,60046,522.31
48005,31839,476.28
48005,62112,417.23
48005,63628,489.38
48005,49282,404.23
48005,75666,507.92
48005,153707,451.62
48005,64516,469.61
48005,61195,432.85
48005,52689,495.88
48005,33426,441.69
48005,69204,332.5
48005,60713,476.52
48005,47236,451.63
48005,52487,462.83
48005,40081,149
48005,87011,292.33
48005,64203,133.73
48005,53627,205.36
48005,78289,118.05
48005,60263,357.34
48005,69128,297.91
48005,907,256.85
48005,50048,154.45
48005,44840,313.61
48005,52482,357.8
48005,61868,176.94
48005,65417,87.95
48005,48006,232.97
48005,53646,299.79
48005,48488,361
48005,64707,226.04
48005,49545,296.52
48005,64847,11.21
48005,75846,316.28
48005,53761,114.47
48005,32226,9.31
48005,51621,169.07
48005,52686,195.26
48005,62538,68.92
48005,36303,205.44
48005,53000,232.85
48005,36304,206.2
48005,64229,189.67
48005,39189,259.73
48005,53753,378.48
48005,91913,279.75
48005,52999,254.46
48005,62264,287.27
48005,62257,246.96
48005,39655,130.41
48005,47463,241.84
48005,47234,212.33
48005,36306,189.23
48006,53000,17.34
48006,47282,78.18
48006,48915,153.02
48006,68219,109.66
48006,50048,82.36
48006,62538,296.33
48006,87011,168.12
48006,53630,163.12
48006,53009,380.56
48006,86009,156.03
48006,64965,267.12
48006,51479,220.23
48006,65436,230.47
48006,61650,315.62
48006,61868,57.77
48006,64964,304.15
48006,72596,310.02
48006,39189,28.09
48006,34315,152.07
48006,79934,192.15
48006,1108,193.77
48006,49302,275.11
48006,39655,171.28
48006,85517,490.15
48006,81857,519.01
48006,62257,453.8
48006,47463,469.25
48006,36303,392.72
48006,63577,457.03
48006,78289,345.46
48006,41176,491.07
48006,79266,454.25
48006,36309,450.24
48006,36584,460.06
48006,36304,393.48
48006,65547,396.15
48006,35309,449.74
48006,62112,492.01
48006,47996,494.01
48006,63627,312.91
48006,62618,409.09
48006,47234,399.62
48006,51881,470.42
48006,64207,333.89
48006,44846,395.11
48006,64707,453.44
48006,62909,391.35
48006,98712,457.76
48006,69128,486.15
48006,33716,398.69
48006,67844,400.65
48006,61195,492.9
48006,61194,553.65
48006,63210,490.66
48006,89911,404.34
48006,67057,486.89
48006,36311,479.76
48006,50051,412.78
48006,53763,509.65
48006,98710,566.06
48006,61180,410.73
48006,104492,461.89
48006,156339,449
48006,53005,499.76
48006,62451,489.38
48006,50049,415.16
48006,75666,507.33
48006,47288,415.88
48006,74091,460.77
48006,61192,439.48
48006,60084,514.93
48006,67029,534.65
48006,43705,377.38
48006,65769,400.62
48006,64027,453.72
48006,53324,536.65
48006,41685,474.19
48006,98522,524.19
48006,60265,435.54
48006,52495,466.2
48006,151892,462.36
48006,65418,474.48
48006,36305,394.2
48006,79415,508.63
48006,63628,488.79
48006,71062,493.33
48006,53627,413.73
48006,46338,518.27
48007,88190,431.21
48007,64057,482.86
48007,60084,448.88
48007,72595,435.87
48007,43071,391.1
48007,53636,405.74
48007,117015,440.59
48007,52487,537.44
48007,86992,457.23
48007,79415,442.58
48007,63627,433.41
48007,51881,404.37
48007,61192,373.43
48007,51882,493.21
48007,60043,527.63
48007,63577,390.98
48007,75801,404.08
48007,45572,448.96
48007,64027,410.29
48007,75666,441.28
48007,41176,468.53
48007,63628,422.74
48007,44840,382.06
48007,60045,430.38
48007,81857,452.96
48007,104492,441.81
48007,61194,487.6
48007,67118,464.73
48007,64965,405.56
48007,48488,483.19
48007,36311,413.71
48007,52202,347.05
48007,79934,316.94
48007,64964,381.39
48007,36584,394.01
48007,69204,446.6
48007,63210,379.04
48007,43630,429.4
48007,61179,355.72
48007,53763,443.6
48007,88600,499.18
48007,70105,394
48007,62451,423.33
48007,41679,424.38
48007,41678,484.25
48007,69829,457.97
48007,62411,432.07
48007,62230,516.96
48007,66465,489.62
48007,67057,420.84
48007,53321,443.68
48007,46338,452.22
48007,51878,540.22
48007,98522,458.14
48007,66833,402.78
48007,39655,59.66
48007,62909,272.52
48007,64707,340.14
48007,61650,202.32
48007,53761,43.33
48007,48005,119.99
48007,39189,160.9
48007,51876,207.38
48007,42,270.66
48007,907,158.01
48007,49545,279.32
48007,25673,43.31
48007,62910,137
48007,62538,183.02
48007,53627,302.12
48007,36304,274.65
48007,48915,277.81
48007,40081,50.18
48007,51621,283.18
48007,53631,133.3
48007,897,121.07
48007,78289,232.16
48007,91913,180.91
48007,68219,242.46
48007,64203,31.93
48007,36303,273.89
48007,53646,233.14
48007,34315,36.84
48007,72596,198.4
48007,64847,132.43
48007,53630,44.29
48007,48006,134.14
48007,62257,334.96
48008,125,125.11
48008,48905,156.85
48008,71421,181.95
48008,64204,172.53
48008,48915,302.63
48008,7119,257.87
48008,50649,248.53
48008,98712,122.24
48008,18898,207.23
48008,52495,238.39
48008,53766,145.2
48008,49302,208.71
48008,65392,298.69
48008,1130,188.84
48008,66465,331.79
48008,63674,139.62
48008,48910,88.29
48008,64965,188.31
48008,65547,62.14
48008,112,129.94
48008,52687,331.79
48008,129,137.04
48008,787,77.96
48008,88077,187.17
48008,77159,203
48008,43630,150.27
48008,35318,190.51
48008,108,127.64
48008,50050,78.81
48008,117871,36.33
48008,91696,257.86
48008,30355,330.24
48008,51610,152.88
48008,62908,153.5
48008,79934,322.19
48008,69829,118.89
48008,124,125.22
48008,448,175.22
48008,77158,137.14
48008,79266,328.14
48008,42091,45.55
48008,155590,26.64
48008,1110,336.9
48008,60271,155.26
48008,60682,83.43
48008,39060,54.02
48008,36310,111.5
48008,132,141.68
48008,64057,138.27
48008,70126,296.04
48008,35309,5.67
48008,62618,121.91
48008,36300,200.8
48008,18893,331.36
48008,105075,470.31
48008,61180,468.19
48008,117015,390.18
48008,40081,535.34
48008,47996,388.52
48008,75845,318.56
48008,53646,511.94
48008,67029,416.78
48008,81857,366.78
48008,64694,457.15
48008,53321,465.46
48008,41174,362.69
48008,84,338.74
48008,64027,327.61
48008,63628,487.35
48008,53631,450.48
48008,87706,391.2
48008,42092,321.11
48008,53009,387.46
48008,35055,412.63
48008,75843,403.82
48008,39189,467.82
48008,41679,487.35
48008,52691,363.94
48008,68608,460.48
48008,42590,486.55
48008,47282,474.07
48008,75666,374.71
48008,89738,342.98
48008,62910,519.2
48008,48908,364.79
48008,42093,460.27
48008,48006,455.51
48008,51882,350.49
48008,61179,453.2
48012,25601,351.16
48012,41672,493.91
48012,48014,333.69
48012,40876,356.05
48012,1014,437.41
48012,1354,350.41
48012,982,389.18
48012,25600,336.48
48012,30620,316.75
48012,104021,367.39
48012,32669,375.64
48012,1000,332.99
48012,33425,302.01
48012,25763,302.58
48012,1006,307.5
48012,7037,362.04
48012,30833,352.45
48012,35131,360.15
48012,33387,354.75
48012,942,413.81
48012,1002,345.12
48012,34320,349.63
48012,1022,362.19
48012,35007,372.64
48012,72094,329.93
48012,20976,339.14
48012,124553,425.24
48012,26314,440.67
48012,66757,422.3
48012,12826,357.37
48012,61161,328.77
48012,18943,346.94
48012,1353,334.84
48012,1380,434.1
48012,85854,365.38
48012,146957,305.22
48012,32422,288.09
48012,48516,382.65
48012,63673,325.82
48012,68611,326.83
48012,48896,342.76
48012,25437,379.32
48012,1251,326.7
48012,18888,378.98
48012,63858,356
48012,33533,317.8
48012,26312,326.9
48012,7041,152.89
48012,61368,76.15
48012,836,78.4
48012,61447,91.6
48012,842,63.54
48012,82690,133.74
48012,41171,49.75
48012,832,23.39
48012,32513,215.6
48012,27975,148.59
48012,826,82.22
48012,27976,146.35
48012,20923,101.61
48012,27973,77.86
48012,34832,199.53
48012,77947,68.62
48012,61367,95.13
48012,835,96.83
48012,12839,341.06
48012,1347,156.38
48012,792,118.3
48012,12841,182.74
48012,26554,65.85
48012,1349,79.65
48012,53625,151.57
48012,26821,121.68
48012,30832,49.83
48012,62933,216.26
48012,69025,87.86
48012,834,131.84
48012,816,69.95
48013,26306,112.65
48013,26314,117.35
48013,29350,122.65
48013,51599,118.71
48013,1014,114.09
48013,27975,247.63
48013,65442,126.56
48013,62933,263.29
48013,42473,78.76
48013,18943,93.68
48013,26307,106.48
48013,49541,255.42
48013,124553,101.92
48013,33425,80
48013,41672,274.81
48013,67197,288.61
48013,1029,242.55
48013,77205,256.4
48013,66761,70.57
48013,28523,122.55
48013,1226,66.16
48013,26305,69.37
48013,12840,269.69
48013,1083,282.62
48013,945,61.91
48013,1251,55.64
